unique_id,parameter_id,simulation_function,sRealm_version,mobsim_version,date,seed,S_POOL,N_SIM,SAD_COEF,SIGMA,QUADRAT_WIDTH
QEAYJ1252R,55,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,20000,0.5,0.2,0.316227766016838
QEAYJ1252R,56,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,20000,0.5,0.2,0.316227766016838
QEAYJ1252R,57,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,2000,1,0.2,0.316227766016838
QEAYJ1252R,58,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,2000,1,0.2,0.316227766016838
QEAYJ1252R,59,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,20000,1,0.2,0.316227766016838
QEAYJ1252R,60,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,20000,1,0.2,0.316227766016838
QEAYJ1252R,61,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,2000,0.1,0.8,0.316227766016838
QEAYJ1252R,62,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,2000,0.1,0.8,0.316227766016838
QEAYJ1252R,63,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,20000,0.1,0.8,0.316227766016838
QEAYJ1252R,64,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,20000,0.1,0.8,0.316227766016838
QEAYJ1252R,65,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,2000,0.5,0.8,0.316227766016838
QEAYJ1252R,66,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,2000,0.5,0.8,0.316227766016838
QEAYJ1252R,67,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,20000,0.5,0.8,0.316227766016838
QEAYJ1252R,68,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,20000,0.5,0.8,0.316227766016838
QEAYJ1252R,69,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,2000,1,0.8,0.316227766016838
QEAYJ1252R,70,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,2000,1,0.8,0.316227766016838
QEAYJ1252R,71,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,20,20000,1,0.8,0.316227766016838
QEAYJ1252R,72,simulations_v4,0.1.1.9011,0.2.0.9015,2022-03-08T15:43:37.433Z,42,200,20000,1,0.8,0.316227766016838
